OBJECTID,Join_Count,TARGET_FID,JOIN_FID,AggGrp_20130430,Year,Season,Month,Day,STATIONID,depth_m,biomass_den_kg_m3,pop_den_no_m3,DECLAT_ctr,DECLON_ctr
20742,1,20742,82,large_jellyfish,2011,Fall,10,4,164794,40.050719999999998,0.000000000000000,0.000000000000000,28.614000000000001,-90.878000000000000
20743,1,20743,80,large_jellyfish,2011,Fall,10,5,164805,56.875680000000003,0.000000000000000,0.000000000000000,28.837000000000000,-92.231999999999999
20744,1,20744,101,large_jellyfish,2011,Fall,10,6,164796,21.031199999999998,0.000000000000000,0.000000000000000,29.076000000000001,-91.808000000000007
20745,1,20745,81,large_jellyfish,2011,Fall,10,5,164797,43.525440000000003,0.000000000000000,0.000000000000000,28.846000000000000,-91.769000000000005
20746,1,20746,81,large_jellyfish,2011,Fall,10,5,164798,43.525440000000003,0.000000000000000,0.000000000000000,28.841999999999999,-91.713999999999999
20747,1,20747,81,large_jellyfish,2011,Fall,10,5,164799,56.875680000000003,0.000000000000000,0.000000000000000,28.722999999999999,-91.820999999999998
20748,1,20748,81,large_jellyfish,2011,Fall,10,5,164800,50.109119999999997,0.000000000000000,0.000000000000000,28.739999999999998,-91.656000000000006
20749,1,20749,81,large_jellyfish,2011,Fall,10,5,164801,68.579999999999998,,,28.613000000000000,-91.650000000000006
20750,1,20750,83,large_jellyfish,2011,Fall,10,5,164793,33.467039999999997,0.000000000000000,0.000000000000000,28.635999999999999,-90.756000000000000
20751,1,20751,104,large_jellyfish,2011,Fall,10,4,164784,43.525440000000003,0.000000000000000,0.000000000000000,29.024999999999999,-89.983000000000004
20752,1,20752,82,large_jellyfish,2011,Summer,6,23,164768,36.393120000000003,0.000000000000000,0.000000000000000,28.712000000000000,-91.215000000000003
20753,1,20753,82,large_jellyfish,2011,Summer,6,23,164769,59.253120000000003,0.000000000000000,0.000000000000000,28.571000000000002,-91.128000000000000
20754,1,20754,143,large_jellyfish,2011,Summer,6,9,162841,50.109119999999997,0.000000000000000,0.000000000000000,30.105000000000000,-85.989000000000004
20755,1,20755,82,large_jellyfish,2011,Summer,6,23,164770,45.902880000000003,0.000000000000000,0.000000000000000,28.609000000000002,-90.974999999999994
20756,1,20756,82,large_jellyfish,2011,Summer,6,23,164772,31.821120000000001,0.000000000000000,0.000000000000000,28.734999999999999,-91.025999999999996
20757,1,20757,82,large_jellyfish,2011,Summer,6,23,164773,36.758879999999998,0.000000000000000,0.000000000000000,28.794000000000000,-90.876999999999995
20758,1,20758,83,large_jellyfish,2011,Summer,6,23,164774,41.148000000000003,0.000000000000000,0.000000000000000,28.829999999999998,-90.578999999999994
20759,1,20759,84,large_jellyfish,2011,Fall,10,4,164783,66.934079999999994,0.000000000000000,0.000000000000000,28.981000000000002,-89.869000000000000
20760,1,20760,85,large_jellyfish,2011,Fall,10,4,164785,70.225920000000002,0.000000000000000,0.000000000000000,28.888000000000002,-89.397000000000006
20761,1,20761,104,large_jellyfish,2011,Fall,10,3,164786,33.467039999999997,0.000000000000000,0.000000000000000,29.004999999999999,-90.138999999999996
20762,1,20762,84,large_jellyfish,2011,Fall,10,4,164787,46.817279999999997,0.000000000000000,0.000000000000000,28.916000000000000,-90.123000000000005
20763,1,20763,84,large_jellyfish,2011,Fall,10,4,164788,46.817279999999997,0.000000000000000,0.000000000000000,28.806000000000001,-90.281999999999996
20764,1,20764,84,large_jellyfish,2011,Fall,10,4,164789,50.109119999999997,0.000000000000000,0.000000000000000,28.771000000000001,-90.254999999999995
20765,1,20765,82,large_jellyfish,2011,Fall,10,5,164790,33.467039999999997,0.000000000000000,0.000000000000000,28.742000000000001,-90.881000000000000
20766,1,20766,83,large_jellyfish,2011,Summer,6,23,164775,43.525440000000003,0.000000000000000,0.000000000000000,28.902000000000001,-90.364999999999995
20767,1,20767,53,large jellyfish,2011,Summer,7,1,137327,32.369759999999999,0.010147220733234,1.561110882035920,28.446999999999999,-96.105000000000004
20768,1,20768,55,large_jellyfish,2011,Summer,6,30,137320,66.202560000000005,0.000000000000000,0.000000000000000,28.321000000000002,-95.251999999999995
20769,1,20769,52,large_jellyfish,2011,Summer,6,29,137310,45.537120000000002,0.000000000000000,0.000000000000000,28.036000000000001,-96.542000000000002
20770,1,20770,73,large_jellyfish,2011,Summer,7,1,137330,52.120800000000003,0.000000000000000,0.000000000000000,28.556999999999999,-95.364000000000004
20771,1,20771,72,large jellyfish,2011,Summer,7,1,137328,30.358080000000001,0.100726761621063,9.122423693983050,28.492999999999999,-96.037999999999997
20772,1,20772,54,large_jellyfish,2011,Summer,7,1,137326,49.743360000000003,0.000000000000000,0.000000000000000,28.306999999999999,-95.808999999999997
20773,1,20773,54,large jellyfish,2011,Summer,7,1,137325,60.533279999999998,0.021282174843186,2.364686093687290,28.245999999999999,-95.704999999999998
20774,1,20774,54,large_jellyfish,2011,Summer,7,1,137324,73.334879999999998,0.000000000000000,0.000000000000000,28.231000000000002,-95.459000000000003
20775,1,20775,54,large_jellyfish,2011,Summer,7,1,137323,76.260959999999997,0.000000000000000,0.000000000000000,28.231999999999999,-95.397999999999996
20776,1,20776,74,large_jellyfish,2011,Summer,7,1,137332,53.583840000000002,0.000000000000000,0.000000000000000,28.564000000000000,-95.230000000000004
20777,1,20777,55,large_jellyfish,2011,Summer,6,30,137321,64.922399999999996,0.000000000000000,0.000000000000000,28.324000000000002,-95.363000000000000
20778,1,20778,56,large_jellyfish,2011,Summer,7,2,137334,83.941919999999996,0.000000000000000,0.000000000000000,28.277999999999999,-94.778000000000006
20779,1,20779,55,large_jellyfish,2011,Summer,6,30,137319,72.969120000000004,0.000000000000000,0.000000000000000,28.317000000000000,-95.123000000000005
20780,1,20780,55,large_jellyfish,2011,Summer,6,30,137318,85.039199999999994,0.000000000000000,0.000000000000000,28.266999999999999,-95.027000000000001
20781,0,20781,-1,large_jellyfish,2011,Summer,6,30,137317,152.156160000000000,0.000000000000000,0.000000000000000,27.995000000000001,-94.992000000000004
20782,0,20782,-1,large_jellyfish,2011,Summer,6,30,137316,164.592000000000010,0.000000000000000,0.000000000000000,27.946000000000002,-95.137000000000000
20783,1,20783,44,large_jellyfish,2011,Summer,6,30,137314,96.743520000000004,0.000000000000000,0.000000000000000,27.975999999999999,-95.683000000000007
20784,1,20784,44,large_jellyfish,2011,Summer,6,30,137314,96.743520000000004,0.000000000000000,0.000000000000000,27.975999999999999,-95.683000000000007
20785,1,20785,53,large_jellyfish,2011,Summer,6,29,137312,64.190880000000007,0.000000000000000,0.000000000000000,28.090000000000000,-96.114000000000004
20786,1,20786,73,large jellyfish,2011,Summer,7,1,137329,52.852319999999999,0.079832564556669,13.076023504971699,28.488000000000000,-95.468999999999994
20787,1,20787,54,large_jellyfish,2011,Summer,6,30,137322,62.544960000000003,0.000000000000000,0.000000000000000,28.340000000000000,-95.450000000000003
20788,1,20788,75,large_jellyfish,2011,Summer,7,2,137344,52.120800000000003,0.000000000000000,0.000000000000000,28.646000000000001,-94.795000000000002
20789,1,20789,95,large_jellyfish,2011,Summer,7,3,137353,24.140160000000002,0.000000000000000,0.000000000000000,29.393999999999998,-94.436999999999998
20790,1,20790,95,large jellyfish,2011,Summer,7,3,137352,27.431999999999999,0.002645950647519,0.330743830939814,29.303999999999998,-94.436999999999998
20791,1,20791,96,large jellyfish,2011,Summer,7,3,137351,27.066240000000001,0.009463683482625,1.305335652775800,29.195000000000000,-94.242000000000004
20792,1,20792,95,large jellyfish,2011,Summer,7,3,137350,34.747199999999999,0.031420663939282,2.513653115142590,29.007000000000001,-94.501000000000005
20793,1,20793,75,large jellyfish,2011,Summer,7,3,137349,31.455359999999999,0.128391702150858,7.482951965847550,28.949000000000002,-94.697000000000003
20794,1,20794,95,large jellyfish,2011,Summer,7,3,137348,32.735520000000001,0.143650512819233,6.820202389043720,29.076000000000001,-94.831999999999994
20795,1,20795,74,large jellyfish,2011,Summer,7,3,137347,32.186880000000002,0.233336210871398,6.044979556253840,28.984000000000002,-94.980000000000004
20796,1,20796,54,large_jellyfish,2011,Summer,7,1,137331,57.241439999999997,0.000000000000000,0.000000000000000,28.480000000000000,-95.367999999999995
20797,1,20797,75,large_jellyfish,2011,Summer,7,3,137345,49.194719999999997,0.000000000000000,0.000000000000000,28.680000000000000,-94.816999999999993
20798,1,20798,42,large_jellyfish,2011,Summer,6,29,137308,65.836799999999997,0.000000000000000,0.000000000000000,27.971000000000000,-96.388999999999996
20799,1,20799,75,large_jellyfish,2011,Summer,7,2,137343,54.863999999999997,0.000000000000000,0.000000000000000,28.658999999999999,-94.585999999999999
20800,1,20800,56,large_jellyfish,2011,Summer,7,2,137342,70.957440000000005,0.000000000000000,0.000000000000000,28.469999999999999,-94.653999999999996
20801,1,20801,56,large_jellyfish,2011,Summer,7,2,137341,80.284319999999994,0.000000000000000,0.000000000000000,28.332000000000001,-94.572000000000003
20802,1,20802,56,large_jellyfish,2011,Summer,7,2,137340,70.591679999999997,0.000000000000000,0.000000000000000,28.475000000000001,-94.492000000000004
20803,1,20803,57,large_jellyfish,2011,Summer,7,2,137339,74.615039999999993,0.000000000000000,0.000000000000000,28.459000000000000,-94.343999999999994
20804,1,20804,56,large_jellyfish,2011,Summer,7,2,137338,86.867999999999995,0.000000000000000,0.000000000000000,28.305000000000000,-94.457999999999998
20805,1,20805,56,large_jellyfish,2011,Summer,7,2,137336,102.961440000000000,0.000000000000000,0.000000000000000,28.161999999999999,-94.551000000000002
20806,1,20806,56,large_jellyfish,2011,Summer,7,2,137335,87.233760000000004,0.000000000000000,0.000000000000000,28.253000000000000,-94.750000000000000
20807,1,20807,74,large jellyfish,2011,Summer,7,3,137346,33.467039999999997,0.034240491343638,5.447350895578750,28.876999999999999,-94.924000000000007
20808,1,20808,19,large_jellyfish,2011,Summer,6,26,137274,35.844479999999997,0.000000000000000,0.000000000000000,26.434999999999999,-97.129999999999995
20809,1,20809,53,large_jellyfish,2011,Summer,6,29,137311,50.474879999999999,0.000000000000000,0.000000000000000,28.099000000000000,-96.338999999999999
20810,1,20810,27,large_jellyfish,2011,Summer,6,27,137283,55.229759999999999,0.000000000000000,0.000000000000000,26.757999999999999,-97.158000000000001
20811,1,20811,27,large jellyfish,2011,Summer,6,27,137282,30.723839999999999,0.015202574040382,1.200203213714400,26.608000000000001,-97.242000000000004
20812,1,20812,28,large_jellyfish,2011,Summer,6,27,137281,105.704640000000000,0.000000000000000,0.000000000000000,26.652000000000001,-96.793999999999997
20813,1,20813,28,large_jellyfish,2011,Summer,6,27,137280,123.992639999999990,0.000000000000000,0.000000000000000,26.706000000000000,-96.738000000000000
20814,1,20814,28,large_jellyfish,2011,Summer,6,26,137279,176.296320000000010,0.000000000000000,0.000000000000000,26.675000000000001,-96.569000000000003
20815,1,20815,28,large_jellyfish,2011,Summer,6,26,137278,170.261280000000000,0.000000000000000,0.000000000000000,26.707999999999998,-96.597999999999999
20816,1,20816,28,large_jellyfish,2011,Summer,6,27,137286,118.323359999999990,0.000000000000000,0.000000000000000,26.943000000000001,-96.823999999999998
20817,0,20817,-1,large_jellyfish,2011,Summer,6,26,137276,142.463519999999990,0.000000000000000,0.000000000000000,26.478999999999999,-96.492000000000004
20818,1,20818,28,large_jellyfish,2011,Summer,6,27,137287,178.673759999999990,0.000000000000000,0.000000000000000,26.972000000000001,-96.602999999999994
20819,1,20819,19,large_jellyfish,2011,Summer,6,26,137273,36.393120000000003,0.000000000000000,0.000000000000000,26.135999999999999,-97.091999999999999
20820,1,20820,20,large_jellyfish,2011,Summer,6,26,137271,96.377759999999995,0.000000000000000,0.000000000000000,26.224000000000000,-96.581000000000003
20821,1,20821,140,large_jellyfish,2011,Summer,6,15,126807,54.498240000000003,0.000000000000000,0.000000000000000,30.044000000000000,-87.524000000000001
20822,1,20822,141,large_jellyfish,2011,Summer,6,15,126806,56.875680000000003,0.000000000000000,0.000000000000000,29.997000000000000,-87.242999999999995
20823,1,20823,128,large_jellyfish,2011,Summer,6,15,126805,54.132480000000001,0.000000000000000,0.000000000000000,29.978999999999999,-87.281999999999996
20824,1,20824,141,large_jellyfish,2011,Summer,6,15,126804,53.583840000000002,0.000000000000000,0.000000000000000,30.088000000000001,-87.241000000000000
20825,1,20825,141,large jellyfish,2011,Summer,6,15,126803,55.778399999999998,0.024473605472890,2.368413432860320,30.337000000000000,-87.052999999999997
20826,1,20826,140,large_jellyfish,2011,Summer,6,15,126802,44.439839999999997,0.000000000000000,0.000000000000000,30.169000000000000,-87.527000000000001
20827,0,20827,-1,large_jellyfish,2011,Summer,6,26,137277,208.117439999999990,0.000000000000000,0.000000000000000,26.568999999999999,-96.426000000000002
20828,1,20828,42,large_jellyfish,2011,Summer,6,28,137297,44.439839999999997,0.000000000000000,0.000000000000000,27.893000000000001,-96.716999999999999
20829,1,20829,42,large_jellyfish,2011,Summer,6,29,137307,65.836799999999997,0.000000000000000,0.000000000000000,27.954999999999998,-96.409999999999997
20830,1,20830,43,large_jellyfish,2011,Summer,6,29,137306,95.646240000000006,0.000000000000000,0.000000000000000,27.916000000000000,-96.177000000000007
20831,1,20831,43,large_jellyfish,2011,Summer,6,29,137305,121.066560000000000,0.000000000000000,0.000000000000000,27.818000000000001,-96.054000000000002
20832,1,20832,43,large_jellyfish,2011,Summer,6,29,137304,115.031520000000000,0.000000000000000,0.000000000000000,27.794000000000000,-95.962000000000003
20833,1,20833,43,large_jellyfish,2011,Summer,6,29,137303,135.696959999999990,0.000000000000000,0.000000000000000,27.750000000000000,-96.201999999999998
20834,1,20834,43,large_jellyfish,2011,Summer,6,29,137302,137.160000000000000,0.000000000000000,0.000000000000000,27.640999999999998,-96.363000000000000
20835,1,20835,42,large_jellyfish,2011,Summer,6,28,137300,117.774720000000000,0.000000000000000,0.000000000000000,27.622000000000000,-96.480999999999995
20836,1,20836,27,large_jellyfish,2011,Summer,6,27,137284,65.288160000000005,0.000000000000000,0.000000000000000,26.815000000000001,-97.067999999999998
20837,1,20837,42,large jellyfish,2011,Summer,6,28,137298,67.299840000000003,0.026121638930964,2.527900541706150,27.834000000000000,-96.578999999999994
20838,1,20838,96,large jellyfish,2011,Summer,7,4,137357,27.431999999999999,0.039292367115650,2.857626699319980,29.326000000000001,-94.242999999999995
20839,1,20839,41,large jellyfish,2011,Summer,6,28,137296,34.198560000000001,0.064656093837098,5.138232622815750,27.866000000000000,-96.921999999999997
20840,1,20840,41,large jellyfish,2011,Summer,6,28,137295,29.443680000000001,0.234639728281164,17.636319445969900,27.870000000000001,-96.947000000000003
20841,1,20841,34,large_jellyfish,2011,Summer,6,28,137293,38.770560000000003,0.000000000000000,0.000000000000000,27.411999999999999,-97.200000000000003
20842,1,20842,34,large_jellyfish,2011,Summer,6,28,137292,77.906880000000001,0.000000000000000,0.000000000000000,27.381000000000000,-96.897999999999996
20843,1,20843,34,large_jellyfish,2011,Summer,6,28,137291,81.198719999999994,0.000000000000000,0.000000000000000,27.312000000000001,-96.909999999999997
20844,1,20844,35,large_jellyfish,2011,Summer,6,28,137290,131.490720000000010,0.000000000000000,0.000000000000000,27.270000000000000,-96.691999999999993
20845,1,20845,34,large_jellyfish,2011,Summer,6,27,137289,91.988640000000004,0.000000000000000,0.000000000000000,27.183000000000000,-96.906000000000006
20846,1,20846,35,large_jellyfish,2011,Summer,6,27,137288,156.179520000000000,0.000000000000000,0.000000000000000,27.100999999999999,-96.676000000000002
20847,1,20847,42,large jellyfish,2011,Summer,6,28,137299,79.004159999999999,0.009525422331067,1.905084466213330,27.693999999999999,-96.647000000000006
20848,1,20848,60,large_jellyfish,2011,Summer,7,12,137417,92.903040000000004,0.000000000000000,0.000000000000000,28.465000000000000,-92.608000000000004
20849,1,20849,118,large_jellyfish,2011,Summer,7,3,137354,23.408639999999998,0.000000000000000,0.000000000000000,29.510999999999999,-94.186999999999998
20850,1,20850,80,large_jellyfish,2011,Summer,7,13,137428,43.525440000000003,0.000000000000000,0.000000000000000,28.957000000000001,-92.105999999999995
