"stationid","agg_grp","year","month","day","depth_m","decslat_ctr","decslon_ctr","subregion_depth","subregion_alongshore","use_pop_den_no_m2","use_biomass_den_kg_m2","biomass_den_kg_m3","pop_den_no_m3"
207531,"large jellyfish",2015,10,9,58.1,29.883,-86.24,"2_shelf","3_Fla",0.19328656458712,0.0661040050887952,3.840642695659,11.2299494025117
207532,"large jellyfish",2015,10,9,43.1,29.8205,-86.134,"2_shelf","3_Fla",0.0108511755557682,0.00371110204007271,0.159948497927134,0.467685666453609
207533,"large jellyfish",2015,10,9,67.5,29.632,-86.1215,"2_shelf","3_Fla",0.0759582288903771,0.025977714280509,1.75349571393436,5.12718045010045
207534,"large jellyfish",2015,10,9,65,29.4675,-85.9965,"2_shelf","3_Fla",0,0,0,0
207535,"large jellyfish",2015,10,9,62,29.3885,-85.962,"2_shelf","3_Fla",0,0,0,0
207536,"large jellyfish",2015,10,9,51,29.395,-85.847,"2_shelf","3_Fla",0.0105011376346144,0.00359138907103811,0.183160842622944,0.535558019365334
207537,"large jellyfish",2015,10,9,85,29.155,-85.543,"2_shelf","3_Fla",0,0,0,0
207538,"large jellyfish",2015,10,9,44,29.3065,-85.499,"2_shelf","3_Fla",0.577562569903789,0.197526398907096,8.69116155191222,25.4127530757667
207539,"large jellyfish",2015,10,10,24.3,29.3755,-85.192,"2_shelf","3_Fla",0.661243510429622,0.226145280566931,5.49533031777642,16.0682173034398
207540,"large jellyfish",2015,10,10,25.6,29.3465,-85.1345,"2_shelf","3_Fla",0.0315034129038431,0.0107741672131143,0.275818680655726,0.806487370338383
207541,"large jellyfish",2015,10,10,26.4,29.3295,-85.1295,"2_shelf","3_Fla",0.0105011376346143,0.00359138907103811,0.0948126714754061,0.277230033553817
207542,"large jellyfish",2015,10,10,29.8,29.2335,-84.834,"2_shelf","3_Fla",0,0,0,0
207543,"large jellyfish",2015,10,10,41.1,29.0255,-84.855,"2_shelf","3_Fla",0,0,0,0
207544,"large jellyfish",2015,10,10,33.8,29.1205,-84.591,"2_shelf","3_Fla",0,0,0,0
207545,"large jellyfish",2015,10,10,35,29.003,-84.513,"2_shelf","3_Fla",0,0,0,0
207546,"large jellyfish",2015,10,10,46,28.819,-84.7025,"2_shelf","3_Fla",0.0105011376346144,0.00359138907103811,0.165203897267753,0.483052331192262
207547,"large jellyfish",2015,10,10,53,28.644,-84.6925,"2_shelf","3_Fla",0.0108511755557682,0.00371110204007271,0.196688408123854,0.575112304455715
207548,"large jellyfish",2015,10,10,55,28.595,-84.7165,"2_shelf","3_Fla",0,0,0,0
207549,"large jellyfish",2015,10,10,54,28.3675,-84.385,"2_shelf","3_Fla",0.0105011376346144,0.00359138907103811,0.193935009836058,0.567061432269178
207550,"large jellyfish",2015,10,10,49,28.3555,-84.3525,"2_shelf","3_Fla",0.0217023511115363,0.00742220408014542,0.363687999927126,1.06341520446528
207551,"large jellyfish",2015,10,11,54,28.3205,-84.325,"2_shelf","3_Fla",0,0,0,0
207552,"large jellyfish",2015,10,11,57,28.22,-84.357,"2_shelf","3_Fla",0.0315034129038431,0.0107741672131143,0.614127531147515,1.79569453551906
207553,"large jellyfish",2015,10,11,67.2,28.15,-84.4595,"2_shelf","3_Fla",0.0525056881730718,0.0179569453551905,1.2067067278688,3.52838224523043
207554,"large jellyfish",2015,10,11,49.5,28.1155,-84.205,"2_shelf","3_Fla",0.0508648854176633,0.0173957908128408,0.86109164523562,2.51781182817433
207555,"large jellyfish",2015,10,11,46,28.012,-83.9715,"2_shelf","3_Fla",0.29594115152095,0.101211873820165,4.65574619572759,13.6132929699637
207556,"large jellyfish",2015,10,11,48,27.8985,-83.926,"2_shelf","3_Fla",0,0,0,0
207557,"large jellyfish",2015,10,11,47,27.724,-83.791,"2_shelf","3_Fla",0,0,0,0
207558,"large jellyfish",2015,10,11,67,27.565,-84.0695,"2_shelf","3_Fla",0,0,0,0
207559,"large jellyfish",2015,10,11,66,27.6475,-84.1085,"2_shelf","3_Fla",0,0,0,0
207560,"large jellyfish",2015,10,11,65,27.796,-84.2685,"2_shelf","3_Fla",0,0,0,0
207561,"large jellyfish",2015,10,12,75,27.623,-84.2545,"2_shelf","3_Fla",0,0,0,0
207562,"large jellyfish",2015,10,12,80.7,27.6075,-84.329,"2_shelf","3_Fla",0.0210022752692287,0.00718277814207622,0.579650196065551,1.69488361422676
207563,"large jellyfish",2015,10,12,96.8,27.4845,-84.333,"2_shelf","3_Fla",0,0,0,0
207564,"large jellyfish",2015,10,12,78.5,27.3865,-84.131,"2_shelf","3_Fla",0,0,0,0
207565,"large jellyfish",2015,10,12,68.5,27.3135,-83.9795,"2_shelf","3_Fla",0.030518931250598,0.0104374744877045,0.714967002407758,2.09054679066596
207566,"large jellyfish",2015,10,12,47,27.3085,-83.4985,"2_shelf","3_Fla",0.0101729770835327,0.00347915816256817,0.163520433640704,0.478129922926037
207567,"large jellyfish",2015,10,12,33,27.346,-83.1455,"2_shelf","3_Fla",0.0420045505384574,0.0143655562841524,0.474063357377029,1.38615016776909
207568,"large jellyfish",2015,10,12,27,27.4665,-83.0755,"2_shelf","3_Fla",0.252027303230744,0.0861933377049146,2.32722011803269,6.80473718723009
207569,"large jellyfish",2015,10,12,23,27.577,-83.077,"2_shelf","3_Fla",4.69855901564762,1.60690718335148,36.958865217084,108.066857359895
207570,"large jellyfish",2015,10,12,38,27.301,-83.2815,"2_shelf","3_Fla",0,0,0,0
207571,"large jellyfish",2015,10,13,44.8,27.081,-83.343,"2_shelf","3_Fla",0,0,0,0
207572,"large jellyfish",2015,10,13,61.1,27.056,-83.797,"2_shelf","3_Fla",0.0406919083341306,0.0139166326502727,0.850306254931662,2.48627559921538
207573,"large jellyfish",2015,10,13,62.1,26.9705,-83.7325,"2_shelf","3_Fla",0,0,0,0
207574,"large jellyfish",2015,10,13,59,26.748,-83.553,"2_shelf","3_Fla",0.030518931250598,0.0104374744877045,0.615810994774566,1.80061694378528
207575,"large jellyfish",2015,10,13,71,26.727,-83.7165,"2_shelf","3_Fla",0,0,0,0
207576,"large jellyfish",2015,10,13,89,26.732,-83.921,"2_shelf","3_Fla",0,0,0,0
207577,"large jellyfish",2015,10,13,110,26.3595,-83.8675,"2_shelf","3_Fla",0,0,0,0
207578,"large jellyfish",2015,10,13,80,26.2945,-83.7515,"2_shelf","3_Fla",0,0,0,0
207579,"large jellyfish",2015,10,14,55,26.0535,-83.2645,"2_shelf","3_Fla",0,0,0,0
207580,"large jellyfish",2015,10,14,63,25.8545,-83.408,"2_shelf","3_Fla",0,0,0,0
207581,"large jellyfish",2015,10,14,99,25.672,-83.761,"2_shelf","3_Fla",0,0,0,0
207582,"large jellyfish",2015,10,14,90,25.6205,-83.7085,"2_shelf","3_Fla",0,0,0,0
207583,"large jellyfish",2015,10,14,74,25.508,-83.616,"2_shelf","3_Fla",0,0,0,0
207584,"large jellyfish",2015,10,14,78,25.362,-83.6505,"2_shelf","3_Fla",0,0,0,0
207586,"large jellyfish",2015,10,17,18.9,24.869,-81.936,"1_inshore","3_Fla",0,0,0,0
207587,"large jellyfish",2015,10,17,24.3,24.9165,-82.1705,"2_shelf","3_Fla",0.34588122084011,0.118291377527318,2.87448047391383,8.40491366641467
207588,"large jellyfish",2015,10,17,23,25.077,-82.155,"2_shelf","3_Fla",1.15022460891143,0.393376816247708,9.04766677369728,26.4551660049629
207589,"large jellyfish",2015,10,17,31.8,24.958,-82.494,"2_shelf","3_Fla",0.19328656458712,0.0661040050887952,2.10210736182369,6.14651275387042
207590,"large jellyfish",2015,10,17,29.1,24.7695,-82.5545,"2_shelf","3_Fla",0.0325535266673045,0.0111333061202181,0.323979208098347,0.947307626018561
207591,"large jellyfish",2015,10,17,42,24.8275,-82.8705,"2_shelf","3_Fla",0.0197294101013967,0.00674745825467766,0.283393246696462,0.828635224258661
207592,"large jellyfish",2015,10,17,67,24.7565,-83.4335,"2_shelf","3_Fla",0,0,0,0
207593,"large jellyfish",2015,10,17,67,24.7205,-83.424,"2_shelf","3_Fla",0,0,0,0
207594,"large jellyfish",2015,10,17,63,24.648,-83.5455,"2_shelf","3_Fla",0,0,0,0
207595,"large jellyfish",2015,10,18,77.5,24.8455,-83.7965,"2_shelf","3_Fla",0,0,0,0
207596,"large jellyfish",2015,10,18,61.8,24.982,-83.252,"2_shelf","3_Fla",0,0,0,0
207597,"large jellyfish",2015,10,21,15.8,27.0395,-82.5985,"1_inshore","3_Fla",1.73618808892291,0.593776326411634,9.38166595730382,27.431771804982
207598,"large jellyfish",2015,10,21,18.1,26.8495,-82.534,"1_inshore","3_Fla",0.65107053334609,0.222666122404363,4.03025681551897,11.7843766535642
207599,"large jellyfish",2015,10,21,22,26.5695,-82.55,"2_shelf","3_Fla",0.0197294101013967,0.00674745825467766,0.148444081602909,0.434047022230727
207600,"large jellyfish",2015,10,21,9.5,26.5965,-82.259,"1_inshore","3_Fla",0.0210022752692287,0.00718277814207622,0.0682363923497241,0.199521615057673
207601,"large jellyfish",2015,10,21,11.9,26.389,-82.2105,"1_inshore","3_Fla",1.17612741507681,0.402235575956268,4.78660335387959,13.995916239414
207602,"large jellyfish",2015,10,21,22.8,26.443,-82.5195,"2_shelf","3_Fla",2.19736305004305,0.751498163114724,17.1341581190157,50.0998775409815
207603,"large jellyfish",2015,10,21,36,26.3865,-82.889,"2_shelf","3_Fla",0,0,0,0
207604,"large jellyfish",2015,10,21,36.5,26.186,-82.8235,"2_shelf","3_Fla",0,0,0,0
207605,"large jellyfish",2015,10,21,35,26.1835,-82.777,"2_shelf","3_Fla",0.0101729770835327,0.00347915816256817,0.121770535689886,0.356054197923645
207606,"large jellyfish",2015,10,22,28,26.2645,-82.637,"2_shelf","3_Fla",3.06452164833591,1.04806640373088,29.3458593044646,85.8066061534055
207607,"large jellyfish",2015,10,22,26,26.199,-82.5705,"2_shelf","3_Fla",4.85047547342837,1.6588626119125,43.130427909725,126.112362309138
207608,"large jellyfish",2015,10,22,37,25.8215,-82.6915,"2_shelf","3_Fla",0,0,0,0
207609,"large jellyfish",2015,10,22,40,25.676,-82.7615,"2_shelf","3_Fla",0,0,0,0
207610,"large jellyfish",2015,10,22,34.5,25.456,-82.5755,"2_shelf","3_Fla",0.0210022752692287,0.00718277814207622,0.24780584590163,0.72457849678839
207611,"large jellyfish",2015,10,22,34,25.5415,-82.56,"2_shelf","3_Fla",0,0,0,0
207612,"large jellyfish",2015,10,22,28.9,25.5735,-82.36,"2_shelf","3_Fla",0.088782345456285,0.0303635621460495,0.87750694602083,2.56580978368664
207613,"large jellyfish",2015,10,22,27.1,25.6055,-82.3175,"2_shelf","3_Fla",0.0420045505384574,0.0143655562841524,0.38930657530053,1.1383233195922
207614,"large jellyfish",2015,10,22,17.9,25.5235,-81.984,"1_inshore","3_Fla",0.246957788510586,0.0844595636706204,1.5118261897041,4.42054441433949
207615,"large jellyfish",2015,10,22,16.7,25.649,-81.937,"1_inshore","3_Fla",2.83215682005549,0.968597632458978,16.1755804620649,47.2970188949267
207616,"large jellyfish",2015,10,23,10.1,25.7355,-81.74,"1_inshore","3_Fla",0.223805495837718,0.0765414795764997,0.773068943722647,2.26043550796095
207617,"large jellyfish",2015,10,23,11.6,25.553,-81.7895,"1_inshore","3_Fla",0.20106590000394,0.0687645378013473,0.797668638495629,2.3323644400457
207618,"large jellyfish",2015,10,23,18.5,25.4295,-81.97,"1_inshore","3_Fla",0.0493235252534917,0.0168686456366941,0.312069944278841,0.912485217189596
207619,"large jellyfish",2015,10,23,16.3,25.3195,-81.9265,"1_inshore","3_Fla",0.588063707538404,0.201117787978134,3.27821994404358,9.58543843287599
207620,"large jellyfish",2015,10,23,17.2,25.3245,-81.9315,"1_inshore","3_Fla",0.271279388894204,0.0927775510018178,1.59577387723127,4.66600548898031
207621,"large jellyfish",2015,10,23,31.8,25.3415,-82.48,"2_shelf","3_Fla",0.0287237000005628,0.00982350540019247,0.312387471726121,0.913413660017897
207622,"large jellyfish",2015,10,23,48.8,25.257,-82.9105,"2_shelf","3_Fla",0.0525056881730718,0.0179569453551905,0.876298933333296,2.5622775828459
207623,"large jellyfish",2015,10,23,46.1,25.0345,-82.875,"2_shelf","3_Fla",0.030518931250598,0.0104374744877045,0.481167573883177,1.40692273065257
207624,"large jellyfish",2015,10,23,61,25.0495,-83.1815,"2_shelf","3_Fla",0,0,0,0
207625,"large jellyfish",2015,10,24,64,25.145,-83.294,"2_shelf","3_Fla",0,0,0,0
207626,"large jellyfish",2015,10,24,62,25.3775,-83.234,"2_shelf","3_Fla",0.0105011376346144,0.00359138907103811,0.222666122404363,0.651070533346093
207627,"large jellyfish",2015,10,24,64,25.409,-83.3325,"2_shelf","3_Fla",0,0,0,0
207628,"large jellyfish",2015,10,24,60,25.588,-83.27,"2_shelf","3_Fla",0,0,0,0
207629,"large jellyfish",2015,10,24,53.6,25.679,-83.067,"2_shelf","3_Fla",0,0,0,0
207630,"large jellyfish",2015,10,24,49.3,25.968,-83.07,"2_shelf","3_Fla",0,0,0,0
207631,"large jellyfish",2015,10,24,53,26.234,-83.2435,"2_shelf","3_Fla",0,0,0,0
207632,"large jellyfish",2015,10,25,55,26.3455,-83.3045,"2_shelf","3_Fla",0,0,0,0
207633,"large jellyfish",2015,10,25,53,26.3905,-83.266,"2_shelf","3_Fla",0,0,0,0
207634,"large jellyfish",2015,10,25,49,26.351,-83.158,"2_shelf","3_Fla",0,0,0,0
207635,"large jellyfish",2015,10,25,49,26.523,-83.265,"2_shelf","3_Fla",0,0,0,0
207636,"large jellyfish",2015,10,25,29.1,26.7775,-82.8155,"2_shelf","3_Fla",7.24035334496945,2.47620084397955,72.0574445598049,210.694282338611
207637,"large jellyfish",2015,10,25,37,26.8475,-83.0245,"2_shelf","3_Fla",0,0,0,0
207638,"large jellyfish",2015,10,25,39.1,26.8845,-83.0795,"2_shelf","3_Fla",0,0,0,0
207639,"large jellyfish",2015,10,25,43.5,26.9415,-83.22,"2_shelf","3_Fla",0,0,0,0
207640,"large jellyfish",2015,10,25,39.9,27.037,-83.168,"2_shelf","3_Fla",0.00986470505069833,0.00337372912733883,0.134611792180819,0.393601731522863
207641,"large jellyfish",2015,10,25,36.8,27.169,-83.1965,"2_shelf","3_Fla",0.0105011376346144,0.00359138907103811,0.132163117814202,0.38644186495381
207642,"large jellyfish",2015,10,25,26,27.2825,-83.021,"2_shelf","3_Fla",0,0,0,0
207643,"large jellyfish",2015,10,26,20,27.626,-83.072,"1_inshore","3_Fla",0.0315034129038431,0.0107741672131143,0.215483344262286,0.630068258076862
207644,"large jellyfish",2015,10,26,34,27.7825,-83.419,"2_shelf","3_Fla",0.620551602095492,0.212228647916658,7.21577402916637,21.0987544712467
207645,"large jellyfish",2015,10,26,36,27.82,-83.5445,"2_shelf","3_Fla",0,0,0,0
207646,"large jellyfish",2015,10,26,28.4,27.905,-83.3545,"2_shelf","3_Fla",1.05011376346144,0.359138907103811,10.1995449617482,29.8232308823049
207647,"large jellyfish",2015,10,26,19.6,28.052,-83.1585,"1_inshore","3_Fla",0,0,0,0
207648,"large jellyfish",2015,10,26,6.2,28.293,-82.9085,"1_inshore","3_Fla",0.0217023511115363,0.00742220408014543,0.0460176652969017,0.134554576891525
207649,"large jellyfish",2015,10,26,27.4,28.1865,-83.482,"2_shelf","3_Fla",0.0210022752692287,0.00718277814207622,0.196808121092888,0.575462342376866
207650,"large jellyfish",2015,10,26,31,28.0605,-83.5345,"2_shelf","3_Fla",0,0,0,0
207651,"large jellyfish",2015,10,27,33,28.1975,-83.6915,"2_shelf","3_Fla",0.0112253540232084,0.00383907107593729,0.126689345505931,0.370436682765877
207652,"large jellyfish",2015,10,27,12,NA,28.842,"1_inshore","3_Fla",0.478728333342713,0.163725090003208,1.9647010800385,5.74474000011256
207653,"large jellyfish",2015,10,27,8.4,28.934,-83.1335,"1_inshore","3_Fla",0.0542558777788408,0.0185555102003636,0.155866285683054,0.455749373342263
207654,"large jellyfish",2015,10,28,7.8,29.808,-84.4055,"1_inshore","3_Fla",0,0,0,0
207655,"large jellyfish",2015,10,28,10.9,29.853,-84.2835,"1_inshore","3_Fla",0,0,0,0
207656,"large jellyfish",2015,10,28,8.3,29.864,-84.0225,"1_inshore","3_Fla",0.0525056881730717,0.0179569453551905,0.149042646448081,0.435797211836495
207657,"large jellyfish",2015,10,28,16,29.6445,-84.701,"1_inshore","3_Fla",0.0108511755557682,0.00371110204007271,0.0593776326411634,0.173618808892291
207658,"large jellyfish",2015,10,29,17.7,29.4545,-85.0725,"1_inshore","3_Fla",0.0525056881730718,0.0179569453551905,0.317837932786872,0.929350680663371
207659,"large jellyfish",2015,10,29,8.7,29.596,-85.112,"1_inshore","3_Fla",0.0449014160928338,0.0153562843037492,0.133599673442618,0.390642320007654
207660,"large jellyfish",2015,10,29,15,29.569,-85.308,"1_inshore","3_Fla",0,0,0,0
207661,"large jellyfish",2015,10,29,28,29.618,-85.584,"2_shelf","3_Fla",0,0,0,0
207662,"large jellyfish",2015,10,29,9.8,29.8385,-85.4595,"1_inshore","3_Fla",0.0101729770835327,0.00347915816256817,0.0340957499931681,0.0996951754186205
207663,"large jellyfish",2015,10,29,32.1,30.2045,-86.341,"2_shelf","3_Fla",0,0,0,0
207664,"large jellyfish",2015,10,29,13.1,NA,30.3905,"1_inshore","3_Fla",0,0,0,0
207665,"large jellyfish",2015,10,30,23,30.2705,-86.806,"2_shelf","3_Fla",0.0105011376346144,0.00359138907103811,0.0826019486338765,0.241526165596131
207666,"large jellyfish",2015,10,30,28,30.3015,-86.9045,"2_shelf","3_Fla",0.0336760620696253,0.0115172132278119,0.322481970378733,0.942929737949508
207667,"large jellyfish",2015,10,30,28,30.124,-87.0625,"2_shelf","3_Fla",0,0,0,0
207668,"large jellyfish",2015,10,30,34,30.138,-87.168,"2_shelf","3_Fla",0.0542558777788408,0.0185555102003636,0.630887346812362,1.84469984448059
208079,"large jellyfish",2010,7,8,9.9,27.736,-82.993,"1_inshore","3_Fla",0,0,0,0
208081,"large jellyfish",2010,7,8,40.2,27.638,-83.616,"2_shelf","3_Fla",0,0,0,0
208082,"large jellyfish",2010,7,9,89.6,27.438,-84.308,"2_shelf","3_Fla",0,0,0,0
208083,"large jellyfish",2010,7,9,84.1,26.81,-84.014,"2_shelf","3_Fla",0,0,0,0
208084,"large jellyfish",2010,7,9,84.1,26.853,-84.0405,"2_shelf","3_Fla",0,0,0,0
208085,"large jellyfish",2010,7,9,89.6,26.889,-84.0615,"2_shelf","3_Fla",0,0,0,0
208086,"large jellyfish",2010,7,9,42.1,26.7955,-83.2205,"2_shelf","3_Fla",0,0,0,0
208087,"large jellyfish",2010,7,9,45.7,26.804,-83.258,"2_shelf","3_Fla",0.0210022752692287,0.00718277814207622,0.328252961092883,0.959803979803752
208088,"large jellyfish",2010,7,9,45.7,26.8105,-83.2995,"2_shelf","3_Fla",0,0,0,0
208089,"large jellyfish",2010,7,9,24.7,27.0425,-82.86,"2_shelf","3_Fla",0,0,0,0
208090,"large jellyfish",2010,7,9,23.8,27.0085,-82.8565,"2_shelf","3_Fla",0,0,0,0
208091,"large jellyfish",2010,7,10,25.6,26.9725,-82.852,"2_shelf","3_Fla",0,0,0,0
208092,"large jellyfish",2009,7,14,54.5,26.3115,-83.828,"2_shelf","3_Fla",0,0,0,0
208093,"large jellyfish",2009,7,14,54,26.265,-83.8245,"2_shelf","3_Fla",0,0,0,0
208094,"large jellyfish",2009,7,14,51,26.2415,-83.8215,"2_shelf","3_Fla",0,0,0,0
208095,"large jellyfish",2009,7,14,51,26.2145,-83.8205,"2_shelf","3_Fla",0,0,0,0
208096,"large jellyfish",2009,7,15,20,26.279,-82.939,"1_inshore","3_Fla",0,0,0,0
208097,"large jellyfish",2009,7,15,21,26.4955,-83.032,"2_shelf","3_Fla",0,0,0,0
208098,"large jellyfish",2009,7,15,18,26.5,-82.927,"1_inshore","3_Fla",0,0,0,0
208099,"large jellyfish",2009,7,15,17,26.6605,-82.941,"1_inshore","3_Fla",0,0,0,0
208100,"large jellyfish",2009,7,15,18,26.683,-82.9435,"1_inshore","3_Fla",0,0,0,0
208101,"large jellyfish",2009,7,15,18,26.661,-82.9405,"1_inshore","3_Fla",0,0,0,0
208103,"large jellyfish",2009,7,16,7.8,27.3725,-82.863,"1_inshore","3_Fla",0,0,0,0
208104,"large jellyfish",2009,7,16,8.5,27.3765,-82.898,"1_inshore","3_Fla",0,0,0,0
208105,"large jellyfish",2009,7,16,9.5,27.5565,-83.025,"1_inshore","3_Fla",0,0,0,0
208106,"large jellyfish",2009,7,16,7.6,27.6205,-82.949,"1_inshore","3_Fla",0,0,0,0
208107,"large jellyfish",2009,7,16,7.4,27.626,-82.964,"1_inshore","3_Fla",0,0,0,0
208108,"large jellyfish",2008,8,1,19.9,30.0565,-87.876,"1_inshore","3_Fla",0,0,0,0
208109,"large jellyfish",2008,8,1,33,29.8295,-87.698,"2_shelf","3_Fla",0,0,0,0
208110,"large jellyfish",2008,8,1,24,30.146,-87.4385,"2_shelf","3_Fla",0.0197294101013967,0.00674745825467766,0.161938998112264,0.473505842433521
208111,"large jellyfish",2008,8,1,25,30.2525,-86.9955,"2_shelf","3_Fla",0.00904264629647347,0.00309258503339393,0.0773146258348483,0.226066157411837
208112,"large jellyfish",2008,8,2,15.4,30.288,-87.222,"1_inshore","3_Fla",0.478728333342713,0.163725090003208,2.5213663860494,7.37241633347778
208113,"large jellyfish",2008,8,2,25.6,30.168,-87.219,"2_shelf","3_Fla",0,0,0,0
208114,"large jellyfish",2008,8,2,27.4,30.182,-87.08,"2_shelf","3_Fla",0.0101729770835327,0.00347915816256817,0.0953289336543678,0.278739572088796
208115,"large jellyfish",2008,8,2,32.9,30.1335,-86.9645,"2_shelf","3_Fla",0.0508648854176633,0.0173957908128408,0.572321517742462,1.67345473024112
208116,"large jellyfish",2008,8,2,95.1,30.0535,-86.7855,"2_shelf","3_Fla",0,0,0,0
208117,"large jellyfish",2008,8,2,75,29.7785,-86.2745,"2_shelf","3_Fla",0,0,0,0
208118,"large jellyfish",2008,8,2,69.5,29.6325,-86.1785,"2_shelf","3_Fla",0,0,0,0
208119,"large jellyfish",2008,8,2,40.2,29.8075,-86.0295,"2_shelf","3_Fla",0,0,0,0
208120,"large jellyfish",2008,8,5,38.4,29.3325,-85.467,"2_shelf","3_Fla",0,0,0,0
208121,"large jellyfish",2008,8,5,45.7,29.1235,-85.413,"2_shelf","3_Fla",0.0108511755557682,0.00371110204007271,0.169597363231323,0.495898722898607
208122,"large jellyfish",2008,8,5,62.2,29.0375,-85.495,"2_shelf","3_Fla",0.0217023511115363,0.00742220408014542,0.461661093785045,1.34988623913756
208123,"large jellyfish",2008,8,5,86,28.8585,-85.2265,"2_shelf","3_Fla",0,0,0,0
208124,"large jellyfish",2008,8,5,51.2,28.6585,-84.86,"2_shelf","3_Fla",0.0108511755557682,0.00371110204007271,0.190008424451723,0.555580188455332
208125,"large jellyfish",2008,8,5,84.1,28.492,-84.941,"2_shelf","3_Fla",0,0,0,0
208126,"large jellyfish",2008,8,5,80.5,28.2295,-84.754,"2_shelf","3_Fla",0,0,0,0
208129,"large jellyfish",2008,8,6,100.6,27.9245,-84.5575,"2_shelf","3_Fla",0,0,0,0
208130,"large jellyfish",2008,8,6,67.7,27.954,-84.362,"2_shelf","3_Fla",0,0,0,0
208131,"large jellyfish",2008,8,6,100.6,27.6175,-84.3935,"2_shelf","3_Fla",0,0,0,0
208132,"large jellyfish",2008,8,6,87.8,27.3305,-84.223,"2_shelf","3_Fla",0,0,0,0
208133,"large jellyfish",2008,8,6,65.8,27.068,-83.892,"2_shelf","3_Fla",0,0,0,0
