OBJECTID,Join_Count,join_dist,TARGET_FID,agg_grp,year,month,day,stationid,use_pop_de,use_biomas,depth_m,biomass_de,pop_den_no,decslat_ct,decslon_ct,FID_jelly_,FID_jelly1,agg_grp_1,year_1,month_1,day_1,stationid_,use_pop__1,use_biom_1,depth_m_1,biomass__1,pop_den__1,decslat__1,decslon__1,agg_grp_12,year_12,month_12,day_12,stationi_1,use_pop__2,use_biom_2,depth_m_12,biomass__2,pop_den__2,decslat__2,decslon__2
837,1,448.458051479764550,837,large jellyfish,2006,11,15,78967,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.978000000000002,-90.290999999999997,,,,,,,,,,,,,,,large jellyfish,1991,11,14,37822,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,28.975999999999999,-90.295000000000002
838,1,484.310834578488940,838,large jellyfish,2006,11,15,78968,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.958500000000001,-90.287499999999994,,,,,,,,,,,,,,,large jellyfish,1983,6,16,13490,0.032553526667305,0.000000000000000,16.500000000000000,0.000000000000000,0.537133190010524,28.962499999999999,-90.289500000000004
839,1,1036.733139268287700,839,large jellyfish,2006,11,15,78969,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.088500000000000,-90.052999999999997,,,,,,,,,,,,,,,large jellyfish,2016,6,8,211183,0.000000000000000,0.000000000000000,15.199999999999999,0.000000000000000,0.000000000000000,29.093499999999999,-90.061999999999998
840,1,1203.463475380211100,840,large jellyfish,1983,3,28,828,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.800000000000001,-88.683000000000007,,,,,,,,,,,,,,,large jellyfish,1995,11,9,55043,0.108511755557682,0.025174727289382,20.100000000000001,0.506012018516580,2.181086286709410,29.792500000000000,-88.674000000000007
841,1,496.487086623089340,841,large jellyfish,1983,3,29,893,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.683000000000000,-88.799999999999997,,,,,,,,,,,,,,,large jellyfish,1984,7,26,67430,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,29.684000000000001,-88.805000000000007
842,1,1906.661624147944400,842,large jellyfish,1983,3,29,906,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.550000000000001,-88.900000000000006,,,,,,,,,,,,,,,large jellyfish,2014,7,11,201626,0.000000000000000,0.000000000000000,12.100000000000000,0.000000000000000,0.000000000000000,29.567000000000000,-88.897000000000006
843,1,603.794138115498870,843,large jellyfish,1983,4,6,957,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.233000000000001,-89.716999999999999,,,,,,,,,,,,,,,large jellyfish,1987,12,2,29925,0.000000000000000,0.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000,29.228500000000000,-89.720500000000001
844,1,968.468158016906950,844,large jellyfish,1983,4,6,963,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.067000000000000,-89.516999999999996,,,,,,,,,,,,,,,large jellyfish,1984,10,24,52634,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,29.074999999999999,-89.513000000000005
845,1,1108.560282348146300,845,large jellyfish,1983,4,7,986,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.067000000000000,-90.099999999999994,,,,,,,,,,,,,,,large jellyfish,1996,9,30,52017,0.000000000000000,0.000000000000000,14.600000000000000,0.000000000000000,0.000000000000000,29.075500000000002,-90.105999999999995
846,1,797.158329248880020,846,large jellyfish,1983,4,7,990,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.933000000000000,-90.283000000000001,,,,,,,,,,,,,,,large jellyfish,1991,7,9,66691,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.939499999999999,-90.286500000000004
847,1,535.489989098423390,847,large jellyfish,1983,4,8,994,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.983000000000001,-90.483000000000004,,,,,,,,,,,,,,,large jellyfish,1983,6,15,13484,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,28.987500000000001,-90.480999999999995
848,1,466.882261157861760,848,large jellyfish,1983,4,8,998,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.817000000000000,-90.483000000000004,,,,,,,,,,,,,,,large jellyfish,2001,10,9,50545,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.821000000000002,-90.481499999999997
849,1,184.593356661240730,849,large jellyfish,1982,6,26,6162,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.937999999999999,-96.933000000000007,21028,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,2002,6,24,40084,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,27.937000000000001,-96.931500000000000
850,1,243.744833026729140,850,large jellyfish,1987,11,12,30378,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,12791,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
851,1,243.744833026729140,851,large jellyfish,1989,11,15,30403,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,12816,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
852,1,243.744833026729140,852,large jellyfish,1989,7,12,34519,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,13374,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
853,1,243.744833026729140,853,large jellyfish,1991,11,6,35131,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,13404,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
854,1,243.744833026729140,854,large jellyfish,1990,7,10,35667,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,13653,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
855,1,243.744833026729140,855,large jellyfish,1984,6,14,55378,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,18071,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
856,1,243.744833026729140,856,large jellyfish,1990,11,7,55717,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,18177,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
857,1,243.744833026729140,857,large jellyfish,1986,6,16,57340,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,18894,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
858,1,243.744833026729140,858,large jellyfish,1991,7,9,57987,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,19146,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
859,1,243.744833026729140,859,large jellyfish,1987,7,6,68767,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,24121,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
860,1,243.744833026729140,860,large jellyfish,1983,6,14,68795,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,24149,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
861,1,243.744833026729140,861,large jellyfish,1983,6,14,68796,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,24150,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
862,1,243.744833026729140,862,large jellyfish,1985,6,26,68888,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,24199,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
863,1,243.744833026729140,863,large jellyfish,1983,6,22,68905,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,24216,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
864,1,243.744833026729140,864,large jellyfish,1983,6,22,68906,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,24217,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
865,1,243.744833026729140,865,large jellyfish,1982,6,17,69416,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,24551,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
866,1,243.744833026729140,866,large jellyfish,1982,6,22,69432,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,24569,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
867,1,243.744833026729140,867,large jellyfish,1982,7,1,69467,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,24607,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
868,1,243.744833026729140,868,large jellyfish,1982,7,8,69480,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,24622,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
869,1,243.744833026729140,869,large jellyfish,1982,7,13,69499,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.937000000000001,-90.966999999999999,24642,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55422,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-90.969499999999996
870,1,97.290359428976373,870,large jellyfish,1987,11,12,30383,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.158000000000001,-90.971000000000004,12796,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55427,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.158000000000001,-90.971999999999994
871,1,97.290359428976373,871,large jellyfish,1989,11,15,30405,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.158000000000001,-90.971000000000004,12818,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55427,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.158000000000001,-90.971999999999994
872,1,97.290359428976373,872,large jellyfish,1989,7,12,34524,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.158000000000001,-90.971000000000004,13379,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55427,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.158000000000001,-90.971999999999994
873,1,97.290359428976373,873,large jellyfish,1991,11,6,35134,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.158000000000001,-90.971000000000004,13407,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55427,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.158000000000001,-90.971999999999994
874,1,97.290359428976373,874,large jellyfish,1990,7,10,35670,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.158000000000001,-90.971000000000004,13656,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55427,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.158000000000001,-90.971999999999994
875,1,97.290359428976373,875,large jellyfish,1984,6,14,55380,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.158000000000001,-90.971000000000004,18073,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,large jellyfish,1988,7,14,55427,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.158000000000001,-90.971999999999994
